Date,3M Libor,FEDFUNDS
02/01/2004,1.15,1.01
05/01/2004,1.15,0.97
06/01/2004,1.15,0.92
07/01/2004,1.14,0.94
08/01/2004,1.14,0.99
09/01/2004,1.14,0.99
12/01/2004,1.12,1
13/01/2004,1.12,0.99
14/01/2004,1.12,1.01
15/01/2004,1.12,1.04
16/01/2004,1.12,0.98
19/01/2004,1.12,0.98
20/01/2004,1.12,1.02
21/01/2004,1.12,1
22/01/2004,1.12,1.02
23/01/2004,1.12,1
26/01/2004,1.12,1.08
27/01/2004,1.12,1.02
28/01/2004,1.12,0.99
29/01/2004,1.13125,1
30/01/2004,1.13,1.03
02/02/2004,1.13,1.01
03/02/2004,1.13,0.97
04/02/2004,1.13,1
05/02/2004,1.13,1.01
06/02/2004,1.13,0.99
09/02/2004,1.13,1.01
10/02/2004,1.13,1
11/02/2004,1.13,1
12/02/2004,1.12188,1.02
13/02/2004,1.12,1.01
16/02/2004,1.12,1.01
17/02/2004,1.12,1.02
18/02/2004,1.12,1
19/02/2004,1.12,1
20/02/2004,1.12,0.99
23/02/2004,1.12,1
24/02/2004,1.12,0.99
25/02/2004,1.12,1.02
26/02/2004,1.12,1.03
27/02/2004,1.12,1.04
01/03/2004,1.12,1.04
02/03/2004,1.12,1
03/03/2004,1.12,1
04/03/2004,1.12,0.99
05/03/2004,1.12,1
08/03/2004,1.11,1
09/03/2004,1.11,0.99
10/03/2004,1.11,1
11/03/2004,1.11,1.01
12/03/2004,1.11,0.99
15/03/2004,1.11,1.05
16/03/2004,1.11,0.99
17/03/2004,1.11,1
18/03/2004,1.11,1
19/03/2004,1.11,0.99
22/03/2004,1.11,1.01
23/03/2004,1.11,0.99
24/03/2004,1.11,0.99
25/03/2004,1.11,1.02
26/03/2004,1.11,1
29/03/2004,1.11,1
30/03/2004,1.11,0.98
31/03/2004,1.11,1.05
01/04/2004,1.11,1.03
02/04/2004,1.11,1
05/04/2004,1.14,1.01
06/04/2004,1.14,1
07/04/2004,1.14,1
08/04/2004,1.14,1.02
13/04/2004,1.14,1
14/04/2004,1.14188,1.01
15/04/2004,1.15,1.03
16/04/2004,1.15,0.99
19/04/2004,1.14938,1
20/04/2004,1.15,0.99
21/04/2004,1.16875,0.99
22/04/2004,1.17,1
23/04/2004,1.17,0.99
26/04/2004,1.17,1.01
27/04/2004,1.17,0.99
28/04/2004,1.17,1.01
29/04/2004,1.17875,1.03
30/04/2004,1.18,1.03
04/05/2004,1.18,1
05/05/2004,1.18,0.99
06/05/2004,1.18,1
07/05/2004,1.19,0.99
10/05/2004,1.24,1
11/05/2004,1.24,0.96
12/05/2004,1.24,0.98
13/05/2004,1.25,1
14/05/2004,1.26,1.02
17/05/2004,1.25813,1.05
18/05/2004,1.26,1
19/05/2004,1.27,1
20/05/2004,1.28,1
21/05/2004,1.28,0.99
24/05/2004,1.29,1
25/05/2004,1.29,1
26/05/2004,1.3,0.99
27/05/2004,1.31,1
28/05/2004,1.315,1.02
01/06/2004,1.32688,1.02
02/06/2004,1.34,0.98
03/06/2004,1.36,0.99
04/06/2004,1.37375,0.99
07/06/2004,1.4,0.99
08/06/2004,1.41,0.97
09/06/2004,1.4275,0.99
10/06/2004,1.46875,1
11/06/2004,1.52,1
14/06/2004,1.54125,1.02
15/06/2004,1.56,1.03
16/06/2004,1.53375,1
17/06/2004,1.55,1.01
18/06/2004,1.55,1
21/06/2004,1.55938,1
22/06/2004,1.55938,1
23/06/2004,1.57,1.02
24/06/2004,1.58625,1.03
25/06/2004,1.58,1.05
28/06/2004,1.58625,1.09
29/06/2004,1.6,1.13
30/06/2004,1.61,1.38
01/07/2004,1.6,1.4
02/07/2004,1.6,1.25
05/07/2004,1.5775,1.25
06/07/2004,1.58,1.3
07/07/2004,1.58125,1.26
08/07/2004,1.59,1.26
09/07/2004,1.59,1.24
12/07/2004,1.6,1.26
13/07/2004,1.6,1.24
14/07/2004,1.61,1.24
15/07/2004,1.62,1.3
16/07/2004,1.63,1.24
19/07/2004,1.63,1.25
20/07/2004,1.6325,1.25
21/07/2004,1.65,1.25
22/07/2004,1.66,1.26
23/07/2004,1.66,1.25
26/07/2004,1.66188,1.27
27/07/2004,1.67,1.27
28/07/2004,1.68,1.29
29/07/2004,1.69375,1.3
30/07/2004,1.7,1.29
02/08/2004,1.69,1.28
03/08/2004,1.7,1.24
04/08/2004,1.7,1.22
05/08/2004,1.71,1.3
06/08/2004,1.71,1.32
09/08/2004,1.67,1.35
10/08/2004,1.68,1.43
11/08/2004,1.71,1.5
12/08/2004,1.71125,1.51
13/08/2004,1.72,1.48
16/08/2004,1.72,1.43
17/08/2004,1.73,1.2
18/08/2004,1.73,1.39
19/08/2004,1.74,1.5
20/08/2004,1.74,1.5
23/08/2004,1.75,1.51
24/08/2004,1.76,1.51
25/08/2004,1.77,1.55
26/08/2004,1.78125,1.55
27/08/2004,1.79,1.52
31/08/2004,1.8,1.55
01/09/2004,1.8,1.53
02/09/2004,1.81,1.51
03/09/2004,1.82,1.48
06/09/2004,1.85,1.48
07/09/2004,1.86,1.54
08/09/2004,1.8625,1.51
09/09/2004,1.87,1.49
10/09/2004,1.87438,1.48
13/09/2004,1.88,1.51
14/09/2004,1.88,1.4
15/09/2004,1.88813,1.57
16/09/2004,1.91,1.61
17/09/2004,1.91,1.58
20/09/2004,1.91875,1.64
21/09/2004,1.93,1.7
22/09/2004,1.94125,1.78
23/09/2004,1.95,1.8
24/09/2004,1.96,1.76
27/09/2004,1.97,1.76
28/09/2004,1.975,1.72
29/09/2004,2.00563,1.76
30/09/2004,2.02,1.94
01/10/2004,2.0275,1.86
04/10/2004,2.03125,1.77
05/10/2004,2.04,1.73
06/10/2004,2.045,1.74
07/10/2004,2.06,1.76
08/10/2004,2.06,1.71
11/10/2004,2.0525,1.71
12/10/2004,2.05813,1.78
13/10/2004,2.07,1.73
14/10/2004,2.07,1.77
15/10/2004,2.07,1.79
18/10/2004,2.07875,1.73
19/10/2004,2.08,1.72
20/10/2004,2.09,1.74
21/10/2004,2.1,1.76
22/10/2004,2.11,1.72
25/10/2004,2.11,1.76
26/10/2004,2.11938,1.72
27/10/2004,2.13,1.77
28/10/2004,2.16,1.79
29/10/2004,2.17,1.79
01/11/2004,2.18,1.83
02/11/2004,2.19,1.74
03/11/2004,2.2,1.73
04/11/2004,2.21,1.77
05/11/2004,2.22,1.76
08/11/2004,2.26,1.8
09/11/2004,2.27375,1.79
10/11/2004,2.27625,1.92
11/11/2004,2.29,1.92
12/11/2004,2.29,2.02
15/11/2004,2.3,2.06
16/11/2004,2.31,1.98
17/11/2004,2.33,1.99
18/11/2004,2.33875,1.99
19/11/2004,2.345,1.99
22/11/2004,2.36,2.01
23/11/2004,2.38,2
24/11/2004,2.38063,2.02
25/11/2004,2.39,2.02
26/11/2004,2.4,2.01
29/11/2004,2.4,2.03
30/11/2004,2.41,2.02
01/12/2004,2.41875,2.04
02/12/2004,2.4375,2
03/12/2004,2.44,1.98
06/12/2004,2.44,2.04
07/12/2004,2.45,1.99
08/12/2004,2.46,2.01
09/12/2004,2.47,2.05
10/12/2004,2.48,2.09
13/12/2004,2.49,2.18
14/12/2004,2.5,2.24
15/12/2004,2.50125,2.31
16/12/2004,2.51,2.26
17/12/2004,2.52,2.23
20/12/2004,2.52125,2.26
21/12/2004,2.53,2.24
22/12/2004,2.53,2.25
23/12/2004,2.54875,2.34
24/12/2004,2.55,2.27
29/12/2004,2.56,2.23
30/12/2004,2.56,2.24
31/12/2004,2.56438,1.97
04/01/2005,2.57,2.25
05/01/2005,2.59,2.25
06/01/2005,2.61,2.25
07/01/2005,2.61,2.24
10/01/2005,2.62,2.26
11/01/2005,2.63,2.24
12/01/2005,2.64,2.25
13/01/2005,2.66,2.29
14/01/2005,2.66,2.29
17/01/2005,2.67,2.29
18/01/2005,2.67,2.31
19/01/2005,2.68,2.19
20/01/2005,2.6925,2.25
21/01/2005,2.7,2.26
24/01/2005,2.7,2.26
25/01/2005,2.7,2.29
26/01/2005,2.71,2.33
27/01/2005,2.73,2.39
28/01/2005,2.7425,2.48
31/01/2005,2.75,2.5
01/02/2005,2.75,2.4
02/02/2005,2.75,2.29
03/02/2005,2.77,2.49
04/02/2005,2.77,2.51
07/02/2005,2.77,2.5
08/02/2005,2.77063,2.48
09/02/2005,2.77438,2.5
10/02/2005,2.79,2.51
11/02/2005,2.79438,2.5
14/02/2005,2.8,2.51
15/02/2005,2.81,2.53
16/02/2005,2.82,2.48
17/02/2005,2.8475,2.5
18/02/2005,2.85,2.51
21/02/2005,2.86,2.51
22/02/2005,2.87,2.57
23/02/2005,2.87313,2.53
24/02/2005,2.89,2.55
25/02/2005,2.91,2.54
28/02/2005,2.92,2.52
01/03/2005,2.93,2.39
02/03/2005,2.94,2.48
03/03/2005,2.95,2.51
04/03/2005,2.95875,2.5
07/03/2005,2.96,2.51
08/03/2005,2.97,2.49
09/03/2005,2.98,2.5
10/03/2005,3,2.52
11/03/2005,3.01,2.51
14/03/2005,3.02,2.59
15/03/2005,3.03,2.61
16/03/2005,3.04,2.57
17/03/2005,3.05,2.68
18/03/2005,3.05,2.7
21/03/2005,3.0525,2.71
22/03/2005,3.06,2.72
23/03/2005,3.09,2.73
24/03/2005,3.09,2.75
29/03/2005,3.0925,2.72
30/03/2005,3.1,2.74
31/03/2005,3.12,2.96
01/04/2005,3.12,2.83
04/04/2005,3.12,2.78
05/04/2005,3.1225,2.72
06/04/2005,3.12313,2.73
07/04/2005,3.13,2.76
08/04/2005,3.13,2.75
11/04/2005,3.14,2.78
12/04/2005,3.14,2.77
13/04/2005,3.14063,2.76
14/04/2005,3.15,2.79
15/04/2005,3.15,2.82
18/04/2005,3.14475,2.75
19/04/2005,3.15,2.74
20/04/2005,3.15,2.74
21/04/2005,3.16063,2.75
22/04/2005,3.17,2.74
25/04/2005,3.18,2.82
26/04/2005,3.18688,2.78
27/04/2005,3.19,2.63
28/04/2005,3.21,2.89
29/04/2005,3.21,2.97
03/05/2005,3.21938,2.95
04/05/2005,3.22,2.99
05/05/2005,3.2285,2.99
06/05/2005,3.23,2.98
09/05/2005,3.25,2.99
10/05/2005,3.25,2.99
11/05/2005,3.26,2.99
12/05/2005,3.26813,3.01
13/05/2005,3.27,3.01
16/05/2005,3.27,3.06
17/05/2005,3.27,2.99
18/05/2005,3.28,3
19/05/2005,3.28438,3.02
20/05/2005,3.29,3.01
23/05/2005,3.29375,3.01
24/05/2005,3.29875,2.99
25/05/2005,3.31,3.01
26/05/2005,3.32,3.01
27/05/2005,3.33,3.01
31/05/2005,3.3375,3.09
01/06/2005,3.35,3.02
02/06/2005,3.35,3
03/06/2005,3.36,2.99
06/06/2005,3.37,3
07/06/2005,3.37,2.96
08/06/2005,3.37938,2.96
09/06/2005,3.39,3.01
10/06/2005,3.4,3.01
13/06/2005,3.41,3.04
14/06/2005,3.41375,3.01
15/06/2005,3.42063,3.05
16/06/2005,3.43,3
17/06/2005,3.43938,2.99
20/06/2005,3.44375,3.01
21/06/2005,3.45188,2.96
22/06/2005,3.46,2.93
23/06/2005,3.47,3.05
24/06/2005,3.47813,3.07
27/06/2005,3.48,3.17
28/06/2005,3.49,3.17
29/06/2005,3.50438,3.2
30/06/2005,3.51625,3.35
01/07/2005,3.52875,3.36
04/07/2005,3.5475,3.36
05/07/2005,3.55,3.27
06/07/2005,3.56,2.99
07/07/2005,3.55,3.18
08/07/2005,3.56063,3.22
11/07/2005,3.57,3.23
12/07/2005,3.58,3.23
13/07/2005,3.59875,3.27
14/07/2005,3.60875,3.32
15/07/2005,3.61438,3.32
18/07/2005,3.62,3.19
19/07/2005,3.63,3.13
20/07/2005,3.64,3.25
21/07/2005,3.65,3.27
22/07/2005,3.66,3.25
25/07/2005,3.6625,3.28
26/07/2005,3.66913,3.25
27/07/2005,3.68,3.27
28/07/2005,3.69313,3.27
29/07/2005,3.7,3.31
01/08/2005,3.71,3.3
02/08/2005,3.72,3.2
03/08/2005,3.73313,3.35
04/08/2005,3.74688,3.44
05/08/2005,3.75,3.49
08/08/2005,3.76,3.5
09/08/2005,3.78,3.47
10/08/2005,3.78,3.48
11/08/2005,3.79,3.51
12/08/2005,3.79,3.55
15/08/2005,3.79688,3.61
16/08/2005,3.80188,3.46
17/08/2005,3.81,3.57
18/08/2005,3.82,3.5
19/08/2005,3.82288,3.54
22/08/2005,3.83,3.51
23/08/2005,3.83625,3.49
24/08/2005,3.84063,3.5
25/08/2005,3.86,3.55
26/08/2005,3.86,3.54
30/08/2005,3.87,3.52
31/08/2005,3.87,3.63
01/09/2005,3.855,3.57
02/09/2005,3.761,3.49
05/09/2005,3.77625,3.49
06/09/2005,3.79,3.57
07/09/2005,3.79813,3.48
08/09/2005,3.83375,3.49
09/09/2005,3.85,3.49
12/09/2005,3.85688,3.5
13/09/2005,3.87,3.45
14/09/2005,3.87438,3.54
15/09/2005,3.88563,3.67
16/09/2005,3.89,3.62
19/09/2005,3.92,3.62
20/09/2005,3.92438,3.67
21/09/2005,3.96,3.72
22/09/2005,3.96063,3.77
23/09/2005,3.97,3.76
26/09/2005,4,3.83
27/09/2005,4.01,3.73
28/09/2005,4.02038,3.76
29/09/2005,4.05438,3.82
30/09/2005,4.065,3.93
03/10/2005,4.07688,3.87
04/10/2005,4.09,3.75
05/10/2005,4.1,3.75
06/10/2005,4.11,3.76
07/10/2005,4.115,3.73
10/10/2005,4.12313,3.73
11/10/2005,4.13,3.72
12/10/2005,4.14,3.36
13/10/2005,4.15,3.75
14/10/2005,4.15938,3.77
17/10/2005,4.1675,3.82
18/10/2005,4.17413,3.71
19/10/2005,4.18063,3.71
20/10/2005,4.19375,3.77
21/10/2005,4.2,3.76
24/10/2005,4.20625,3.76
25/10/2005,4.21563,3.74
26/10/2005,4.23,3.75
27/10/2005,4.24313,3.85
28/10/2005,4.25,3.9
31/10/2005,4.26,4.02
01/11/2005,4.26063,3.99
02/11/2005,4.28,3.99
03/11/2005,4.29063,4.01
04/11/2005,4.3,4
07/11/2005,4.30438,3.99
08/11/2005,4.31,3.95
09/11/2005,4.33,4.02
10/11/2005,4.33225,3.98
11/11/2005,4.34,3.98
14/11/2005,4.34,4.03
15/11/2005,4.35,3.97
16/11/2005,4.36813,3.96
17/11/2005,4.37,3.98
18/11/2005,4.3725,4
21/11/2005,4.38,4.03
22/11/2005,4.39375,3.99
23/11/2005,4.39,4.01
24/11/2005,4.4,4.01
25/11/2005,4.40063,4.03
28/11/2005,4.40625,4.01
29/11/2005,4.41,3.99
30/11/2005,4.42,4.03
01/12/2005,4.44,4.03
02/12/2005,4.44688,4
05/12/2005,4.45,4.02
06/12/2005,4.45688,3.97
07/12/2005,4.46,3.98
08/12/2005,4.48,4.09
09/12/2005,4.48,4.16
12/12/2005,4.48875,4.24
13/12/2005,4.49125,4.23
14/12/2005,4.49125,4.26
15/12/2005,4.49688,4.29
16/12/2005,4.5,4.25
19/12/2005,4.5,4.25
20/12/2005,4.50125,4.3
21/12/2005,4.50375,4.08
22/12/2005,4.51938,4.25
23/12/2005,4.52063,4.21
28/12/2005,4.52688,4.19
29/12/2005,4.53,4.18
30/12/2005,4.53625,4.09
03/01/2006,4.54438,4.34
04/01/2006,4.54063,4.22
05/01/2006,4.55,4.24
06/01/2006,4.55,4.22
09/01/2006,4.56,4.25
10/01/2006,4.5685,4.24
11/01/2006,4.58,4.24
12/01/2006,4.6,4.28
13/01/2006,4.6,4.3
16/01/2006,4.6,4.3
17/01/2006,4.60225,4.32
18/01/2006,4.601,4.24
19/01/2006,4.61375,4.23
20/01/2006,4.62,4.24
23/01/2006,4.62288,4.26
24/01/2006,4.63,4.28
25/01/2006,4.63975,4.36
26/01/2006,4.66,4.37
27/01/2006,4.6675,4.42
30/01/2006,4.68,4.48
31/01/2006,4.68,4.47
01/02/2006,4.69,4.47
02/02/2006,4.71,4.48
03/02/2006,4.71,4.51
06/02/2006,4.715,4.51
07/02/2006,4.72,4.47
08/02/2006,4.72,4.48
09/02/2006,4.74,4.52
10/02/2006,4.74063,4.51
13/02/2006,4.74875,4.44
14/02/2006,4.75,4.45
15/02/2006,4.75,4.5
16/02/2006,4.77,4.48
17/02/2006,4.77,4.48
20/02/2006,4.77031,4.48
21/02/2006,4.77375,4.54
22/02/2006,4.78,4.49
23/02/2006,4.8,4.47
24/02/2006,4.81,4.48
27/02/2006,4.82,4.52
28/02/2006,4.8225,4.52
01/03/2006,4.83,4.52
02/03/2006,4.84,4.5
03/03/2006,4.85,4.51
06/03/2006,4.86,4.51
07/03/2006,4.87,4.51
08/03/2006,4.88,4.51
09/03/2006,4.89,4.51
10/03/2006,4.9,4.51
13/03/2006,4.91,4.52
14/03/2006,4.91688,4.51
15/03/2006,4.92,4.47
16/03/2006,4.93,4.55
17/03/2006,4.93,4.6
20/03/2006,4.93538,4.55
21/03/2006,4.94,4.54
22/03/2006,4.95031,4.58
23/03/2006,4.96,4.64
24/03/2006,4.96475,4.69
27/03/2006,4.96,4.77
28/03/2006,4.96,4.7
29/03/2006,4.97938,4.69
30/03/2006,4.99,4.76
31/03/2006,5,5
03/04/2006,5,4.87
04/04/2006,5.01,4.76
05/04/2006,5.01375,4.76
06/04/2006,5.0225,4.76
07/04/2006,5.02813,4.76
10/04/2006,5.04469,4.78
11/04/2006,5.05,4.74
12/04/2006,5.06825,4.78
13/04/2006,5.07688,4.82
18/04/2006,5.08,4.72
19/04/2006,5.07469,4.7
20/04/2006,5.09,4.73
21/04/2006,5.1,4.74
24/04/2006,5.1075,4.77
25/04/2006,5.11,4.74
26/04/2006,5.12563,4.73
27/04/2006,5.14875,4.79
28/04/2006,5.13,4.86
02/05/2006,5.14563,4.79
03/05/2006,5.15,4.81
04/05/2006,5.16,4.83
05/05/2006,5.16625,4.83
08/05/2006,5.16,4.88
09/05/2006,5.16188,4.78
10/05/2006,5.16438,4.88
11/05/2006,5.17,4.99
12/05/2006,5.17,5.01
15/05/2006,5.17063,5.01
16/05/2006,5.1725,4.98
17/05/2006,5.17381,4.96
18/05/2006,5.18938,5
19/05/2006,5.19375,5
22/05/2006,5.2075,5
23/05/2006,5.21,4.94
24/05/2006,5.21438,4.9
25/05/2006,5.22,5.01
26/05/2006,5.22688,4.99
30/05/2006,5.23063,5.02
31/05/2006,5.23813,5.05
01/06/2006,5.27063,5.02
02/06/2006,5.27,4.97
05/06/2006,5.23625,5.01
06/06/2006,5.27,4.99
07/06/2006,5.2825,4.99
08/06/2006,5.3,5.02
09/06/2006,5.31,5
12/06/2006,5.31938,5.01
13/06/2006,5.32938,5
14/06/2006,5.34063,5
15/06/2006,5.39563,5.02
16/06/2006,5.41375,4.94
19/06/2006,5.42438,4.95
20/06/2006,5.43688,4.92
21/06/2006,5.44875,4.91
22/06/2006,5.46,4.98
23/06/2006,5.48,4.98
26/06/2006,5.49,5.03
27/06/2006,5.5,5.02
28/06/2006,5.49875,5.06
29/06/2006,5.50813,5.08
30/06/2006,5.48063,5.05
03/07/2006,5.48,5.25
04/07/2006,5.48563,5.25
05/07/2006,5.48875,5.25
06/07/2006,5.50719,5.24
07/07/2006,5.51,5.22
10/07/2006,5.5,5.24
11/07/2006,5.5,5.25
12/07/2006,5.50031,5.27
13/07/2006,5.50688,5.26
14/07/2006,5.49813,5.26
17/07/2006,5.49,5.28
18/07/2006,5.5,5.22
19/07/2006,5.52,5.23
20/07/2006,5.51063,5.24
21/07/2006,5.485,5.23
24/07/2006,5.49,5.24
25/07/2006,5.49,5.24
26/07/2006,5.5,5.24
27/07/2006,5.485,5.27
28/07/2006,5.48875,5.26
31/07/2006,5.46563,5.31
01/08/2006,5.4675,5.27
02/08/2006,5.47188,5.25
03/08/2006,5.48,5.27
04/08/2006,5.49938,5.25
07/08/2006,5.44,5.24
08/08/2006,5.44594,5.26
09/08/2006,5.40375,5.25
10/08/2006,5.40188,5.24
11/08/2006,5.405,5.24
14/08/2006,5.41625,5.26
15/08/2006,5.42625,5.24
16/08/2006,5.41,5.17
17/08/2006,5.3925,5.2
18/08/2006,5.39938,5.25
21/08/2006,5.39813,5.24
22/08/2006,5.4,5.24
23/08/2006,5.4,5.25
24/08/2006,5.4,5.25
25/08/2006,5.4,5.25
29/08/2006,5.4,5.23
30/08/2006,5.4,5.25
31/08/2006,5.3975,5.31
01/09/2006,5.39063,5.25
04/09/2006,5.39,5.25
05/09/2006,5.39,5.26
06/09/2006,5.39,5.21
07/09/2006,5.39,5.23
08/09/2006,5.39,5.23
11/09/2006,5.39,5.24
12/09/2006,5.39,5.21
13/09/2006,5.39,5.26
14/09/2006,5.39,5.26
15/09/2006,5.39,5.25
18/09/2006,5.39,5.23
19/09/2006,5.39,5.21
20/09/2006,5.38688,5.23
21/09/2006,5.38875,5.24
22/09/2006,5.37063,5.27
25/09/2006,5.36781,5.3
26/09/2006,5.36375,5.25
27/09/2006,5.36688,5.3
28/09/2006,5.37163,5.28
29/09/2006,5.37,5.34
02/10/2006,5.37,5.33
03/10/2006,5.37,5.25
04/10/2006,5.37,5.23
05/10/2006,5.36813,5.23
06/10/2006,5.37,5.22
09/10/2006,5.37,5.22
10/10/2006,5.37188,5.28
11/10/2006,5.37344,5.25
12/10/2006,5.37375,5.25
13/10/2006,5.37375,5.21
16/10/2006,5.37438,5.28
17/10/2006,5.37438,5.21
18/10/2006,5.37375,5.23
19/10/2006,5.37375,5.22
20/10/2006,5.37563,5.25
23/10/2006,5.37688,5.24
24/10/2006,5.38,5.24
25/10/2006,5.38,5.26
26/10/2006,5.37625,5.23
27/10/2006,5.37563,5.23
30/10/2006,5.37125,5.27
31/10/2006,5.37063,5.31
01/11/2006,5.37,5.23
02/11/2006,5.36813,5.22
03/11/2006,5.37,5.25
06/11/2006,5.37531,5.24
07/11/2006,5.37535,5.22
08/11/2006,5.37442,5.22
09/11/2006,5.37625,5.23
10/11/2006,5.37438,5.23
13/11/2006,5.37375,5.27
14/11/2006,5.375,5.25
15/11/2006,5.37313,5.29
16/11/2006,5.375,5.25
17/11/2006,5.375,5.2
20/11/2006,5.37063,5.25
21/11/2006,5.37,5.29
22/11/2006,5.37,5.26
23/11/2006,5.37,5.26
24/11/2006,5.37,5.24
27/11/2006,5.37,5.32
28/11/2006,5.37,5.24
29/11/2006,5.36938,5.26
30/11/2006,5.37,5.31
01/12/2006,5.36563,5.27
04/12/2006,5.3525,5.22
05/12/2006,5.35,5.21
06/12/2006,5.35,5.22
07/12/2006,5.35313,5.25
08/12/2006,5.35563,5.25
11/12/2006,5.36,5.25
12/12/2006,5.36,5.23
13/12/2006,5.36,5.23
14/12/2006,5.36063,5.29
15/12/2006,5.365,5.27
18/12/2006,5.365,5.21
19/12/2006,5.365,5.21
20/12/2006,5.365,5.26
21/12/2006,5.36563,5.25
22/12/2006,5.3625,5.24
27/12/2006,5.36375,5.17
28/12/2006,5.36,5.25
29/12/2006,5.36,5.17
02/01/2007,5.36,5.3
03/01/2007,5.36,5.28
04/01/2007,5.36,5.24
05/01/2007,5.36,5.21
08/01/2007,5.36,5.23
09/01/2007,5.36,5.25
10/01/2007,5.36,5.26
11/01/2007,5.36,5.27
12/01/2007,5.36,5.22
15/01/2007,5.36025,5.22
16/01/2007,5.36,5.28
17/01/2007,5.36,5.25
18/01/2007,5.36,5.23
19/01/2007,5.36,5.25
22/01/2007,5.36,5.24
23/01/2007,5.36,5.26
24/01/2007,5.36,5.27
25/01/2007,5.36,5.31
26/01/2007,5.36,5.26
29/01/2007,5.36,5.26
30/01/2007,5.36,5.23
31/01/2007,5.36,5.33
01/02/2007,5.36,5.29
02/02/2007,5.36,5.24
05/02/2007,5.36,5.25
06/02/2007,5.36,5.24
07/02/2007,5.36,5.23
08/02/2007,5.36,5.25
09/02/2007,5.36,5.25
12/02/2007,5.36,5.28
13/02/2007,5.36,5.26
14/02/2007,5.36,5.27
15/02/2007,5.36,5.29
16/02/2007,5.36,5.24
19/02/2007,5.36,5.24
20/02/2007,5.36,5.27
21/02/2007,5.36,5.23
22/02/2007,5.36,5.26
23/02/2007,5.36,5.24
26/02/2007,5.36,5.3
27/02/2007,5.36,5.27
28/02/2007,5.34813,5.41
01/03/2007,5.3475,5.31
02/03/2007,5.34625,5.23
05/03/2007,5.33,5.27
06/03/2007,5.34,5.22
07/03/2007,5.34,5.24
08/03/2007,5.34,5.24
09/03/2007,5.34,5.24
12/03/2007,5.355,5.25
13/03/2007,5.35488,5.25
14/03/2007,5.35,5.27
15/03/2007,5.35,5.29
16/03/2007,5.35,5.25
19/03/2007,5.35,5.26
20/03/2007,5.35,5.26
21/03/2007,5.35,5.26
22/03/2007,5.34631,5.27
23/03/2007,5.34788,5.24
26/03/2007,5.35,5.28
27/03/2007,5.35,5.25
28/03/2007,5.35,5.27
29/03/2007,5.34938,5.29
30/03/2007,5.35,5.3
02/04/2007,5.35,5.25
03/04/2007,5.35,5.2
04/04/2007,5.35,5.21
05/04/2007,5.35,5.3
10/04/2007,5.355,5.26
11/04/2007,5.355,5.24
12/04/2007,5.35563,5.27
13/04/2007,5.35688,5.25
16/04/2007,5.35875,5.29
17/04/2007,5.35988,5.2
18/04/2007,5.35813,5.19
19/04/2007,5.355,5.23
20/04/2007,5.355,5.25
23/04/2007,5.355,5.23
24/04/2007,5.355,5.2
25/04/2007,5.355,5.19
26/04/2007,5.355,5.24
27/04/2007,5.35625,5.24
30/04/2007,5.355,5.29
01/05/2007,5.355,5.26
02/05/2007,5.355,5.21
03/05/2007,5.35563,5.24
04/05/2007,5.35656,5.24
08/05/2007,5.35688,5.21
09/05/2007,5.35813,5.21
10/05/2007,5.36,5.25
11/05/2007,5.36,5.27
14/05/2007,5.36,5.26
15/05/2007,5.36,5.29
16/05/2007,5.36,5.25
17/05/2007,5.36,5.25
18/05/2007,5.36,5.24
21/05/2007,5.36,5.24
22/05/2007,5.36,5.23
23/05/2007,5.36,5.25
24/05/2007,5.36,5.24
25/05/2007,5.36,5.29
29/05/2007,5.36,5.29
30/05/2007,5.36,5.25
31/05/2007,5.36,5.28
01/06/2007,5.36,5.23
04/06/2007,5.36,5.24
05/06/2007,5.36,5.19
06/06/2007,5.36,5.25
07/06/2007,5.36,5.25
08/06/2007,5.36,5.26
11/06/2007,5.36,5.27
12/06/2007,5.36,5.26
13/06/2007,5.36,5.26
14/06/2007,5.36,5.28
15/06/2007,5.36,5.26
18/06/2007,5.36,5.23
19/06/2007,5.36,5.21
20/06/2007,5.36,5.27
21/06/2007,5.36,5.26
22/06/2007,5.36,5.24
25/06/2007,5.36,5.29
26/06/2007,5.36,5.25
27/06/2007,5.36,5.26
28/06/2007,5.36,5.26
29/06/2007,5.36,5.31
02/07/2007,5.36,5.31
03/07/2007,5.36,5.24
04/07/2007,5.36,5.24
05/07/2007,5.36,5.25
06/07/2007,5.36,5.22
09/07/2007,5.36,5.22
10/07/2007,5.36,5.24
11/07/2007,5.36,5.24
12/07/2007,5.36,5.26
13/07/2007,5.36,5.25
16/07/2007,5.36,5.32
17/07/2007,5.36,5.28
18/07/2007,5.36,5.26
19/07/2007,5.36,5.25
20/07/2007,5.36,5.25
23/07/2007,5.36,5.26
24/07/2007,5.36,5.25
25/07/2007,5.36,5.32
26/07/2007,5.36,5.28
27/07/2007,5.3575,5.25
30/07/2007,5.35625,5.29
31/07/2007,5.35866,5.28
01/08/2007,5.35953,5.3
02/08/2007,5.36,5.24
03/08/2007,5.36,5.24
06/08/2007,5.35625,5.26
07/08/2007,5.36,5.26
08/08/2007,5.38,5.27
09/08/2007,5.5,5.41
10/08/2007,5.575,4.68
13/08/2007,5.5575,4.81
14/08/2007,5.53,4.54
15/08/2007,5.52,4.71
16/08/2007,5.51,4.97
17/08/2007,5.5,4.91
20/08/2007,5.495,5.03
21/08/2007,5.49438,4.89
22/08/2007,5.49875,4.77
